Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2018-01-02,26.96185874938965,63.428932189941406,236.29898071289062,93.3843002319336,147.85255432128906,45.44746780395508,48.21523666381836,110.811279296875,52.8800048828125
2018-01-03,26.87168312072754,63.62510299682617,234.09930419921875,93.47947692871094,149.71156311035156,45.56938171386719,48.29022979736328,111.91445922851562,53.28683853149414
2018-01-04,27.22336196899414,64.40987396240234,237.37107849121094,94.81863403320312,151.64837646484375,46.266029357910156,48.562049865722656,112.33057403564453,53.95335388183594
2018-01-05,27.349599838256836,64.32457733154297,236.1603240966797,94.20993041992188,154.79209899902344,46.24860382080078,48.74949645996094,115.02079010009766,54.3169059753418
2018-01-08,27.160242080688477,63.57393264770508,232.73146057128906,94.34904479980469,155.26002502441406,46.057029724121094,48.96509552001953,115.48527526855469,53.702335357666016
2018-01-09,27.295499801635742,64.2392578125,234.70005798339844,94.82732391357422,155.48423767089844,46.414058685302734,49.996131896972656,115.2627182006836,53.89276123046875
2018-01-10,27.54798126220703,64.52928924560547,235.06053161621094,95.87080383300781,155.835205078125,46.962669372558594,50.20233154296875,115.13690948486328,54.63718032836914
2018-01-11,27.64717674255371,64.45252227783203,235.7998809814453,96.38385009765625,156.8684844970703,47.19779586791992,50.77410125732422,115.96912384033203,54.541969299316406
2018-01-12,28.125093460083008,65.54435729980469,237.5559539794922,97.97518920898438,158.2429656982422,47.998931884765625,51.91762161254883,116.2110595703125,54.14378356933594
2018-01-16,28.170181274414062,65.7746810913086,238.87757873535156,97.62736511230469,158.2040252685547,47.54610824584961,52.04883575439453,116.50138092041016,54.100502014160156
2018-01-17,28.11607551574707,66.08175659179688,234.4320068359375,98.2534408569336,160.18287658691406,48.199222564697266,52.573734283447266,118.04000854492188,55.29505157470703
2018-01-18,28.386600494384766,66.01350402832031,231.95509338378906,98.48825073242188,161.31369018554688,48.62592315673828,51.86138153076172,119.13349151611328,55.35564422607422
2018-01-19,28.603012084960938,66.78974151611328,236.71487426757812,98.27085876464844,162.62969970703125,50.036624908447266,52.001976013183594,118.73674774169922,55.58934783935547
2018-01-22,28.801395416259766,67.0370864868164,241.7057647705078,99.41868591308594,164.043212890625,49.949546813964844,51.9644775390625,120.3141098022461,56.03081512451172
2018-01-23,28.78335952758789,67.00299072265625,240.3841094970703,99.3143310546875,162.9806365966797,49.557682037353516,51.85200119018555,120.623779296875,55.82306671142578
2018-01-24,28.93665885925293,67.7706527709961,245.5506134033203,100.58391571044922,162.80514526367188,49.84504318237305,51.91762161254883,120.52700805664062,56.68002700805664
2018-01-25,28.93665885925293,67.76213836669922,248.64675903320312,100.61000061035156,164.34535217285156,49.47060012817383,50.783477783203125,121.17536163330078,56.827171325683594
2018-01-26,29.035846710205078,68.30805969238281,247.82423400878906,101.14913940429688,166.0513153076172,50.158531188964844,50.86782455444336,122.23981475830078,57.069541931152344
2018-01-29,29.10798454284668,68.20570373535156,251.8354034423828,101.04479217529297,164.306396484375,50.02790832519531,50.66162109375,120.80763244628906,56.97433090209961
2018-01-30,28.74728775024414,67.06269073486328,248.56358337402344,100.09695434570312,162.9806365966797,49.503143310546875,49.864906311035156,119.5593032836914,56.506893157958984
